sentence_ID,words,labels,labels_encoded2
2657,Flight,B-ACTION NOUN,0
2657,altitude,O NOUN,35
2657,restricted,O ADJ,30
2657,to,O ADP,31
2657,nnn,O X,43
2658,GEO,B-STATE PROPN,19
2658,:,O PUNCT,40
2658,You,O PRON,38
2658,are,O AUX,33
2658,in,O ADP,31
2658,a,O PART,37
2658,Warning,B-ISSUE NOUN,10
2658,Zone,B-COMPONENT NOUN,4
2658,(,O PUNCT,40
2658,Airport,O NOUN,35
2658,Class,B-PARAMETER NOUN,14
2658,Airspace,B-COMPONENT NOUN,4
2658,Unpaved,B-STATE ADJ,16
2658,Airports,O NOUN,35
2658,Power,B-PARAMETER NOUN,14
2658,Plant,B-COMPONENT NOUN,4
2658,),O PUNCT,40
2658,.,O PUNCT,40
2658,Fly,B-ACTION VERB,2
2658,with,O ADP,31
2658,caution,O NOUN,35
2659,GPS,O NOUN,35
2659,signal,O NOUN,35
2659,weak,O ADJ,30
2659,.,O PUNCT,40
2659,Hovering,B-ISSUE PROPN,11
2659,unstable,B-STATE ADJ,16
2659,.,O PUNCT,40
2659,Fly,B-ACTION VERB,2
2659,with,O ADP,31
2659,caution,O NOUN,35
2659,(,O PUNCT,40
2659,Code,O NOUN,35
2659,:,O PUNCT,40
2659,30002,O NUM,36
2659,),O PUNCT,40
2660,High,O ADJ,30
2660,altitude,O NOUN,35
2660,.,O PUNCT,40
2660,Aircraft,O NOUN,35
2660,braking,I-ACTION VERB,23
2660,distance,O NOUN,35
2660,increased,B-STATE VERB,20
2660,and,O SCONJ,41
2660,flight,O NOUN,35
2660,time,I-STATE NOUN,27
2660,decreased,O ADJ,30
2660,.,O PUNCT,40
2660,Fly,B-ACTION VERB,2
2660,with,O ADP,31
2660,caution,O NOUN,35
2660,(,O PUNCT,40
2660,Code,O NOUN,35
2660,:,O PUNCT,40
2660,30238,O NUM,36
2660,),O PUNCT,40
2661,High,O ADJ,30
2661,wind,O NOUN,35
2661,velocity,O NOUN,35
2661,.,O PUNCT,40
2661,Fly,B-ACTION VERB,2
2661,with,O ADP,31
2661,caution,O NOUN,35
2661,and,O SCONJ,41
2661,land,O VERB,42
2661,in,O ADP,31
2661,a,O PART,37
2661,safe,O ADJ,30
2661,place,I-STATE NOUN,27
2661,ASAP,O PROPN,39
2662,High,O ADJ,30
2662,Wind,B-COMPONENT NOUN,4
2662,Velocity,B-PARAMETER NOUN,14
2662,:,O PUNCT,40
2662,Fly,B-ACTION VERB,2
2662,with,O ADP,31
2662,caution,O NOUN,35
2662,and,O SCONJ,41
2662,ensure,O VERB,42
2662,the,O PRON,38
2662,aircraft,O NOUN,35
2662,remains,O NOUN,35
2662,within,O ADP,31
2662,your,O PRON,38
2662,line,O NOUN,35
2662,of,O ADP,31
2662,sight,O NOUN,35
2663,Home,B-COMPONENT NOUN,4
2663,Point,B-STATE NOUN,18
2663,Recorded,B-FUNCTION VERB,8
2664,Homepoint,O,29
2664,updated,I-ACTION VERB,23
2665,Intelligent,O ADJ,30
2665,Flight,B-ACTION NOUN,0
2665,Modes,B-STATE NOUN,18
2665,have,O VERB,42
2665,not,O ADV,32
2665,been,O AUX,33
2665,enabled,I-STATE VERB,28
2665,.,O PUNCT,40
2665,Enable,I-ACTION VERB,23
2665,this,O PRON,38
2665,option,I-STATE NOUN,27
2665,in,O ADP,31
2665,Main,O ADJ,30
2665,Controller,B-COMPONENT NOUN,4
2665,Settings,B-COMPONENT NOUN,4
2665,if,O SCONJ,41
2665,needed,I-ACTION VERB,23
2666,Landing,B-ACTION NOUN,0
2666,Canceled,I-ACTION VERB,23
2667,"""",O PUNCT,40
2667,Low,O ADJ,30
2667,power,O NOUN,35
2667,",",O PUNCT,40
2667,please,O INTJ,34
2667,replace,I-ACTION VERB,23
2667,the,O PRON,38
2667,battery,O NOUN,35
2667,"""",O PUNCT,40
2668,Max,O ADJ,30
2668,Altitude,B-PARAMETER NOUN,14
2668,Approached,I-ACTION VERB,23
2668,.,O PUNCT,40
2668,Wait,B-ACTION VERB,2
2668,for,O ADP,31
2668,the,O PRON,38
2668,GPS,O NOUN,35
2668,satellite,I-COMPONENT NOUN,24
2668,signal,O NOUN,35
2668,recovery,I-STATE NOUN,27
2668,before,O ADP,31
2668,ascend,I-ACTION NOUN,22
2669,Maximum,O ADJ,30
2669,Flight,B-ACTION NOUN,0
2669,Altitude,B-PARAMETER NOUN,14
2669,Reached,B-ISSUE VERB,12
2669,.,O PUNCT,40
2669,Adjust,I-ACTION VERB,23
2669,altitude,O NOUN,35
2669,in,O ADP,31
2669,MC,B-PARAMETER PROPN,15
2669,Settings,B-COMPONENT NOUN,4
2669,if,O SCONJ,41
2669,required,I-ACTION VERB,23
2670,Mobile,B-COMPONENT ADJ,3
2670,device,B-COMPONENT NOUN,4
2670,CPU,B-PARAMETER PROPN,15
2670,fully,O ADV,32
2670,loaded,I-ACTION VERB,23
2670,.,O PUNCT,40
2670,Related,B-FUNCTION ADJ,6
2670,performance,O NOUN,35
2670,will,O AUX,33
2670,be,O AUX,33
2670,affected,O ADJ,30
2671,Motor,B-COMPONENT NOUN,4
2671,is,O AUX,33
2671,Blocked,B-ISSUE VERB,12
2672,Motor,B-COMPONENT NOUN,4
2672,is,O AUX,33
2672,idling,B-STATE VERB,20
2672,(,O PUNCT,40
2672,lost,O VERB,42
2672,or,O SCONJ,41
2672,missing,B-STATE VERB,20
2672,propeller,B-COMPONENT NOUN,4
2672,),O PUNCT,40
2673,Not,O ADV,32
2673,Enough,B-ISSUE ADJ,9
2673,Force,B-PARAMETER NOUN,14
2673,/,O PUNCT,40
2673,ESC,B-STATE PROPN,19
2673,Error,B-ISSUE NOUN,10
2674,Obstacle,B-ISSUE NOUN,10
2674,Avoidance,B-ISSUE NOUN,10
2674,disabled,O ADJ,30
2674,.,O PUNCT,40
2674,Fly,B-ACTION VERB,2
2674,with,O ADP,31
2674,caution,O NOUN,35
2675,Obstacle,B-ISSUE NOUN,10
2675,Avoidance,B-ISSUE NOUN,10
2675,will,O AUX,33
2675,be,O AUX,33
2675,disabled,O ADJ,30
2675,in,O ADP,31
2675,landing,O NOUN,35
2676,Pano,B-ISSUE NOUN,10
2676,shooting,I-ACTION VERB,23
2676,completed,I-ACTION ADP,21
2676,.,O PUNCT,40
2676,The,O PRON,38
2676,sky,I-STATE NOUN,27
2676,part,I-COMPONENT NOUN,24
2676,is,O AUX,33
2676,filled,B-STATE VERB,20
2676,automatically,O ADV,32
2677,Pano,B-ISSUE NOUN,10
2677,successful,B-STATE ADJ,16
2678,Panorama,B-STATE NOUN,18
2678,Captured,I-ACTION VERB,23
2678,Successfully,B-STATE ADV,17
2679,Payload,B-COMPONENT NOUN,4
2679,mode,O NOUN,35
2679,enabled,I-STATE VERB,28
2679,.,O PUNCT,40
2679,Max,O ADJ,30
2679,altitude,O NOUN,35
2679,set,O VERB,42
2679,to,O ADP,31
2679,nnn,O X,43
2679,and,O SCONJ,41
2679,max,O ADJ,30
2679,distance,O NOUN,35
2679,set,O VERB,42
2679,to,O ADP,31
2679,nnn,O X,43
2679,.,O PUNCT,40
2679,Fly,B-ACTION VERB,2
2679,in,O ADP,31
2679,a,O PART,37
2679,wind,O NOUN,35
2679,-,O PUNCT,40
2679,free,B-STATE ADJ,16
2679,environment,B-STATE NOUN,18
2679,to,O ADP,31
2679,ensure,O VERB,42
2679,flight,O NOUN,35
2679,safety,O NOUN,35
2679,(,O PUNCT,40
2679,Code,O NOUN,35
2679,:,O PUNCT,40
2679,30232,O NUM,36
2679,),O PUNCT,40
2680,Precision,B-FUNCTION NOUN,7
2680,Landing,B-ACTION NOUN,0
2680,Correcting,I-ACTION VERB,23
2680,Landing,B-ACTION NOUN,0
2680,Position,B-PARAMETER NOUN,14
2681,Precision,B-FUNCTION NOUN,7
2681,Landing,B-ACTION NOUN,0
2681,Locating,I-ACTION VERB,23
2681,Landing,B-ACTION NOUN,0
2681,Point,B-STATE NOUN,18
2682,Propeller,B-COMPONENT NOUN,4
2682,Fell,B-ACTION VERB,2
2682,Off,O PART,37
2683,Propeller,B-COMPONENT NOUN,4
2683,guard,B-COMPONENT NOUN,4
2683,or,O SCONJ,41
2683,extra,B-PARAMETER ADJ,13
2683,payload,B-COMPONENT NOUN,4
2683,detected,O VERB,42
2683,.,O PUNCT,40
2683,Flight,B-ACTION NOUN,0
2683,performance,O NOUN,35
2683,will,O AUX,33
2683,be,O AUX,33
2683,affected,O ADJ,30
2683,.,O PUNCT,40
2683,Fly,B-ACTION VERB,2
2683,with,O ADP,31
2683,caution,O NOUN,35
2684,Propulsion,B-COMPONENT NOUN,4
2684,output,B-FUNCTION NOUN,7
2684,has,O AUX,33
2684,been,O AUX,33
2684,limited,I-STATE VERB,28
2684,to,O ADP,31
2684,ensure,O VERB,42
2684,battery,O NOUN,35
2684,health,B-STATE NOUN,18
2685,QuickShot,B-STATE PROPN,19
2685,has,O AUX,33
2685,ended,I-ACTION VERB,23
2686,Reaching,B-ACTION VERB,2
2686,maximum,O ADJ,30
2686,altitude,O NOUN,35
2686,...,O PUNCT,40
2687,Remote,B-COMPONENT ADJ,3
2687,controller,O NOUN,35
2687,disconnected,I-STATE VERB,28
2687,from,O ADP,31
2687,aircraft,O NOUN,35
2687,(,O PUNCT,40
2687,Code,O NOUN,35
2687,:,O PUNCT,40
2687,30029,O NUM,36
2687,),O PUNCT,40
2688,Returning,B-ACTION VERB,2
2688,Home,B-COMPONENT NOUN,4
2689,RTH,B-STATE PROPN,19
2689,altitude,O NOUN,35
2689,adjusted,I-ACTION VERB,23
2689,to,O ADP,31
2689,nnn,O X,43
2689,(,O PUNCT,40
2689,Code,O NOUN,35
2689,:,O PUNCT,40
2689,120852,O NUM,36
2689,),O PUNCT,40
2690,RTH,B-STATE PROPN,19
2690,Altitude,B-PARAMETER NOUN,14
2690,:,O PUNCT,40
2690,nnn,O X,43
2691,Setting,B-FUNCTION NOUN,7
2691,new,O ADJ,30
2691,Maximum,O ADJ,30
2691,Flight,B-ACTION NOUN,0
2691,Altitude,B-PARAMETER NOUN,14
2691,to,O ADP,31
2691,nnn,O X,43
2691,(,O PUNCT,40
2691,nnn,O X,43
2691,),O PUNCT,40
2692,Setting,B-FUNCTION NOUN,7
2692,new,O ADJ,30
2692,Return,B-ACTION VERB,2
2692,-,O PUNCT,40
2692,To,O ADP,31
2692,-,O PUNCT,40
2692,Home,B-COMPONENT NOUN,4
2692,altitude,O NOUN,35
2692,to,O ADP,31
2692,nnn,O X,43
2692,(,O PUNCT,40
2692,nnn,O X,43
2692,),O PUNCT,40
2693,Signal,B-COMPONENT NOUN,4
2693,Lost,B-ISSUE VERB,12
2693,.,O PUNCT,40
2693,Aircraft,O NOUN,35
2693,returning,O VERB,42
2693,to,O ADP,31
2693,Home,B-COMPONENT NOUN,4
2693,Point,B-STATE NOUN,18
2694,Strong,B-STATE ADJ,16
2694,Aircraft,O NOUN,35
2694,Interference,O NOUN,35
2695,Strong,B-STATE ADJ,16
2695,Interference,O NOUN,35
2695,to,O ADP,31
2695,Aircraft,O NOUN,35
2695,.,O PUNCT,40
2695,Signal,B-COMPONENT NOUN,4
2695,interruption,I-STATE NOUN,27
2695,may,O AUX,33
2695,be,O AUX,33
2695,more,O ADJ,30
2695,likely,B-STATE ADV,17
2695,.,O PUNCT,40
2695,Fly,B-ACTION VERB,2
2695,with,O ADP,31
2695,caution,O NOUN,35
2696,Strong,B-STATE ADJ,16
2696,Interference,O NOUN,35
2696,to,O ADP,31
2696,Remote,B-COMPONENT ADJ,3
2696,Controller,B-COMPONENT NOUN,4
2696,.,O PUNCT,40
2696,Signal,B-COMPONENT NOUN,4
2696,interruption,I-STATE NOUN,27
2696,maybe,B-STATE ADV,17
2696,more,O ADJ,30
2696,likely,B-STATE ADV,17
2696,.,O PUNCT,40
2696,Fly,B-ACTION VERB,2
2696,with,O ADP,31
2696,caution,O NOUN,35
2697,Strong,B-STATE ADJ,16
2697,Remote,B-COMPONENT ADJ,3
2697,Controller,B-COMPONENT NOUN,4
2697,Interference,O NOUN,35
2698,Strong,B-STATE ADJ,16
2698,wireless,B-COMPONENT NOUN,4
2698,interference,O NOUN,35
2698,.,O PUNCT,40
2698,Please,O INTJ,34
2698,fly,O VERB,42
2698,with,O ADP,31
2698,caution,O NOUN,35
2699,Switched,I-STATE VERB,28
2699,to,O ADP,31
2699,A,O PART,37
2699,(,O PUNCT,40
2699,Attitude)-mode,B-STATE ADJ,16
2700,Switched,I-STATE VERB,28
2700,to,O ADP,31
2700,P,O PRON,38
2700,(,O PUNCT,40
2700,Positioning)-mode,B-PARAMETER NOUN,14
2701,Switched,I-STATE VERB,28
2701,to,O ADP,31
2701,S,O NOUN,35
2701,(,O PUNCT,40
2701,Sport)-mode,B-PARAMETER NOUN,14
2702,Taking,B-ACTION VERB,2
2702,off,O PART,37
2703,The,O PRON,38
2703,aircraft,O NOUN,35
2703,is,O AUX,33
2703,flying,O VERB,42
2703,back,O ADV,32
2703,to,O ADP,31
2703,the,O PRON,38
2703,start,I-ACTION VERB,23
2703,point,B-STATE NOUN,18
2704,The,O PRON,38
2704,remaining,I-STATE VERB,28
2704,battery,O NOUN,35
2704,is,O AUX,33
2704,only,O ADV,32
2704,enough,B-ISSUE ADJ,9
2704,for,O ADP,31
2704,RTH,B-STATE PROPN,19
2704,.,O PUNCT,40
2704,Return,B-ACTION VERB,2
2704,home,O NOUN,35
2704,now,O ADV,32
2705,"""",O PUNCT,40
2705,Tip,B-COMPONENT NOUN,4
2705,:,O PUNCT,40
2705,Aircraft,O NOUN,35
2705,reached,O VERB,42
2705,maximum,O ADJ,30
2705,distance,O NOUN,35
2705,",",O PUNCT,40
2705,please,O INTJ,34
2705,pay,I-ACTION VERB,23
2705,attention,B-PARAMETER NOUN,14
2705,to,O ADP,31
2705,flight,O NOUN,35
2705,safety,O NOUN,35
2705,"""",O PUNCT,40
2706,"""",O PUNCT,40
2706,To,O ADP,31
2706,take,O VERB,42
2706,off,O PART,37
2706,in,O ADP,31
2706,non,O PART,37
2706,-,O PUNCT,40
2706,P,O PRON,38
2706,mode,O NOUN,35
2706,",",O PUNCT,40
2706,toggle,I-ACTION VERB,23
2706,Flight,B-ACTION NOUN,0
2706,Mode,B-PARAMETER NOUN,14
2706,Switch,I-ACTION VERB,23
2706,to,O ADP,31
2706,another,O PRON,38
2706,mode,O NOUN,35
2706,and,O SCONJ,41
2706,then,O ADV,32
2706,toggle,I-ACTION VERB,23
2706,it,O PRON,38
2706,back,O ADV,32
2706,"""",O PUNCT,40
2707,Video,B-COMPONENT NOUN,4
2707,cache,B-COMPONENT NOUN,4
2707,has,O AUX,33
2707,stopped,I-ACTION VERB,23
2707,because,O SCONJ,41
2707,there,O PRON,38
2707,is,O AUX,33
2707,not,O ADV,32
2707,enough,B-ISSUE ADJ,9
2707,storage,B-PARAMETER NOUN,14
2707,space,B-COMPONENT NOUN,4
2707,.,O PUNCT,40
2707,You,O PRON,38
2707,can,O AUX,33
2707,enable,I-ACTION VERB,23
2707,Auto,B-ACTION PROPN,1
2707,Cache,B-COMPONENT NOUN,4
2707,Clear,I-ACTION VERB,23
2707,or,O SCONJ,41
2707,manually,O ADV,32
2707,delete,I-ACTION VERB,23
2707,cache,B-COMPONENT NOUN,4
2707,to,O ADP,31
2707,get,I-ACTION VERB,23
2707,enough,B-ISSUE ADJ,9
2707,space,B-COMPONENT NOUN,4
2708,Warning,B-ISSUE NOUN,10
2708,:,O PUNCT,40
2708,Critically,O ADV,32
2708,low,O ADJ,30
2708,battery,O NOUN,35
2708,.,O PUNCT,40
2708,Please,O INTJ,34
2708,change,O VERB,42
2708,the,O PRON,38
2708,battery,O NOUN,35
2709,Warning,B-ISSUE NOUN,10
2709,:,O PUNCT,40
2709,Battery,B-COMPONENT NOUN,4
2709,Temperature,B-PARAMETER NOUN,14
2709,Below,O ADP,31
2709,15,O NUM,36
2709,°,B-PARAMETER NOUN,14
2709,C,B-PARAMETER PROPN,15
2709,(,O PUNCT,40
2709,59F,O NUM,36
2709,),O PUNCT,40
2709,.,O PUNCT,40
2709,Warm,B-STATE ADJ,16
2709,battery,O NOUN,35
2709,to,O ADP,31
2709,above,O ADP,31
2709,25,O NUM,36
2709,°,B-PARAMETER NOUN,14
2709,C,B-PARAMETER PROPN,15
2709,(,O PUNCT,40
2709,77F,O NUM,36
2709,),O PUNCT,40
2709,before,O ADP,31
2709,flying,O VERB,42
2710,Warning,B-ISSUE NOUN,10
2710,:,O PUNCT,40
2710,Command,B-FUNCTION NOUN,7
2710,Failed,B-ISSUE VERB,12
2711,Warning,B-ISSUE NOUN,10
2711,:,O PUNCT,40
2711,Command,B-FUNCTION NOUN,7
2711,Timeout,B-ISSUE NOUN,10
2712,Warning,B-ISSUE NOUN,10
2712,:,O PUNCT,40
2712,Max,O ADJ,30
2712,Flight,B-ACTION NOUN,0
2712,Altitude,B-PARAMETER NOUN,14
2712,Reached,B-ISSUE VERB,12
2712,.,O PUNCT,40
2712,Adjust,I-ACTION VERB,23
2712,in,O ADP,31
2712,Main,O ADJ,30
2712,Controller,B-COMPONENT NOUN,4
2712,Settings,B-COMPONENT NOUN,4
2712,if,O SCONJ,41
2712,necessary,O ADJ,30
2713,Warning,B-ISSUE NOUN,10
2713,:,O PUNCT,40
2713,Motor,B-COMPONENT NOUN,4
2713,Obstructed,I-STATE VERB,28
2714,Waypoint,B-COMPONENT NOUN,4
2714,Mission,B-FUNCTION NOUN,7
2714,Paused,B-ACTION VERB,2
2715,Waypoint,B-COMPONENT NOUN,4
2715,Mission,B-FUNCTION NOUN,7
2715,Resumed,B-ACTION VERB,2
2716,Weak,O ADJ,30
2716,GPS,O NOUN,35
2716,signal,O NOUN,35
2716,.,O PUNCT,40
2716,Aircraft,O NOUN,35
2716,is,O AUX,33
2716,in,O ADP,31
2716,Attitude,B-PARAMETER NOUN,14
2716,mode,O NOUN,35
2716,and,O SCONJ,41
2716,hovering,I-STATE VERB,28
2716,may,O AUX,33
2716,be,O AUX,33
2716,unstable,B-STATE ADJ,16
2716,.,O PUNCT,40
2716,Fly,B-ACTION VERB,2
2716,with,O ADP,31
2716,caution,O NOUN,35
2717,Weak,O ADJ,30
2717,GPS,O NOUN,35
2717,signal,O NOUN,35
2717,.,O PUNCT,40
2717,Positional,B-FUNCTION ADJ,6
2717,accuracy,B-PARAMETER NOUN,14
2717,may,O AUX,33
2717,be,O AUX,33
2717,compromised,O,29
2717,.,O PUNCT,40
2717,Please,O INTJ,34
2717,fly,O VERB,42
2717,with,O ADP,31
2717,caution,O NOUN,35
2718,Weak,O ADJ,30
2718,signal,O NOUN,35
2718,.,O PUNCT,40
2718,Adjust,I-ACTION VERB,23
2718,antenna,B-COMPONENT NOUN,4
2718,and,O SCONJ,41
2718,avoid,I-ACTION VERB,23
2718,signal,O NOUN,35
2718,block,I-ACTION NOUN,22
2719,Weak,O ADJ,30
2719,signal,O NOUN,35
2719,.,O PUNCT,40
2719,Avoid,I-ACTION VERB,23
2719,blocking,I-ACTION VERB,23
2719,the,O PRON,38
2719,antennas,O NOUN,35
2719,and,O SCONJ,41
2719,keep,I-ACTION VERB,23
2719,the,O PRON,38
2719,antennas,O NOUN,35
2719,parallel,B-STATE ADJ,16
2719,to,O ADP,31
2719,and,O SCONJ,41
2719,facing,B-ACTION VERB,2
2719,toward,O ADP,31
2719,the,O PRON,38
2719,aircraft,O NOUN,35
2719,during,O ADP,31
2719,flight,O NOUN,35
2720,Your,O PRON,38
2720,aircraft,O NOUN,35
2720,is,O AUX,33
2720,at,O ADP,31
2720,the,O PRON,38
2720,boundary,I-PARAMETER NOUN,26
2720,of,O ADP,31
2720,an,O PRON,38
2720,Altitude,B-PARAMETER NOUN,14
2720,Zone,B-COMPONENT NOUN,4
2720,.,O PUNCT,40
2720,Please,O INTJ,34
2720,fly,O VERB,42
2720,away,O ADV,32
2720,or,O SCONJ,41
2720,land,O VERB,42
2720,with,O ADP,31
2720,caution,O NOUN,35
2721,Your,O PRON,38
2721,aircraft,O NOUN,35
2721,is,O AUX,33
2721,at,O ADP,31
2721,the,O PRON,38
2721,boundary,I-PARAMETER NOUN,26
2721,of,O ADP,31
2721,an,O PRON,38
2721,Authorization,B-ISSUE NOUN,10
2721,Zone,B-COMPONENT NOUN,4
2721,.,O PUNCT,40
2721,Please,O INTJ,34
2721,fly,O VERB,42
2721,away,O ADV,32
2721,with,O ADP,31
2721,caution,O NOUN,35
2722,Your,O PRON,38
2722,aircraft,O NOUN,35
2722,is,O AUX,33
2722,flying,O VERB,42
2722,in,O ADP,31
2722,an,O PRON,38
2722,Altitude,B-PARAMETER NOUN,14
2722,Zone,B-COMPONENT NOUN,4
2722,(,O PUNCT,40
2722,nnn,O X,43
2722,),O PUNCT,40
2722,.,O PUNCT,40
2722,Please,O INTJ,34
2722,fly,O VERB,42
2722,with,O ADP,31
2722,caution,O NOUN,35
2723,Accelerator,O NOUN,35
2723,is,O AUX,33
2723,Over,O ADP,31
2723,Range,B-PARAMETER NOUN,14
2724,Account,O NOUN,35
2724,not,O ADV,32
2724,logged,O VERB,42
2724,in,O ADP,31
2724,.,O PUNCT,40
2724,Flight,B-ACTION NOUN,0
2724,altitude,O NOUN,35
2724,and,O SCONJ,41
2724,distance,O NOUN,35
2724,restricted,O ADJ,30
2724,to,O ADP,31
2724,nnn,O X,43
2724,and,O SCONJ,41
2724,nnn,O X,43
2724,.,O PUNCT,40
2724,Check,B-ACTION VERB,2
2724,and,O SCONJ,41
2724,log,O NOUN,35
2724,in,O ADP,31
2724,(,O PUNCT,40
2724,Code,O NOUN,35
2724,:,O PUNCT,40
2724,3000003,O NUM,36
2724,),O PUNCT,40
2725,Aircraft,O NOUN,35
2725,GPS,O NOUN,35
2725,interference,O NOUN,35
2725,.,O PUNCT,40
2725,Aircraft,O NOUN,35
2725,unable,O ADJ,30
2725,to,O ADP,31
2725,fly,O VERB,42
2725,stably,O ADV,32
2725,.,O PUNCT,40
2725,Land,B-ACTION VERB,2
2725,or,O SCONJ,41
2725,reutrn,O X,43
2725,to,O ADP,31
2725,home,O NOUN,35
2725,promptly,O ADV,32
2725,(,O PUNCT,40
2725,Code,O NOUN,35
2725,:,O PUNCT,40
2725,30245,O NUM,36
2725,),O PUNCT,40
2726,Aircraft,O NOUN,35
2726,in,O ADP,31
2726,Altitude,B-PARAMETER NOUN,14
2726,Zone,B-COMPONENT NOUN,4
2726,(,O PUNCT,40
2726,Altitude,B-PARAMETER NOUN,14
2726,limit,O NOUN,35
2726,:,O PUNCT,40
2726,nnn,O X,43
2726,),O PUNCT,40
2726,.,O PUNCT,40
2726,Fly,B-ACTION VERB,2
2726,with,O ADP,31
2726,caution,O NOUN,35
2726,(,O PUNCT,40
2726,Code,O NOUN,35
2726,:,O PUNCT,40
2726,190012,O NUM,36
2726,),O PUNCT,40
2727,Aircraft,O NOUN,35
2727,in,O ADP,31
2727,Altitude,B-PARAMETER NOUN,14
2727,Zone,B-COMPONENT NOUN,4
2727,(,O PUNCT,40
2727,nnn,O X,43
2727,),O PUNCT,40
2727,.,O PUNCT,40
2727,Fly,B-ACTION VERB,2
2727,with,O ADP,31
2727,caution,O NOUN,35
2727,(,O PUNCT,40
2727,Code,O NOUN,35
2727,:,O PUNCT,40
2727,190001,O NUM,36
2727,),O PUNCT,40
2728,Aircraft,O NOUN,35
2728,in,O ADP,31
2728,Altitude,B-PARAMETER NOUN,14
2728,Zone,B-COMPONENT NOUN,4
2728,.,O PUNCT,40
2728,Max,O ADJ,30
2728,altitude,O NOUN,35
2728,set,O VERB,42
2728,to,O ADP,31
2728,nnn,O X,43
2728,(,O PUNCT,40
2728,Code,O NOUN,35
2728,:,O PUNCT,40
2728,30015,O NUM,36
2728,),O PUNCT,40
2729,Aircraft,O NOUN,35
2729,in,O ADP,31
2729,Attitude,B-PARAMETER NOUN,14
2729,mode,O NOUN,35
2729,.,O PUNCT,40
2729,Unable,O ADJ,30
2729,to,O ADP,31
2729,hover,O VERB,42
2729,.,O PUNCT,40
2729,Fly,B-ACTION VERB,2
2729,with,O ADP,31
2729,caution,O NOUN,35
2729,(,O PUNCT,40
2729,Code,O NOUN,35
2729,:,O PUNCT,40
2729,30004,O NUM,36
2729,),O PUNCT,40
2730,Aircraft,O NOUN,35
2730,in,O ADP,31
2730,Authorization,B-ISSUE NOUN,10
2730,Zone,B-COMPONENT NOUN,4
2730,.,O PUNCT,40
2730,Exit,B-ACTION NOUN,0
2730,zone,O NOUN,35
2730,promptly,O ADV,32
2730,(,O PUNCT,40
2730,Code,O NOUN,35
2730,:,O PUNCT,40
2730,190004,O NUM,36
2730,),O PUNCT,40
2731,Aircraft,O NOUN,35
2731,in,O ADP,31
2731,Authorization,B-ISSUE NOUN,10
2731,Zone,B-COMPONENT NOUN,4
2731,.,O PUNCT,40
2731,Unable,O ADJ,30
2731,to,O ADP,31
2731,take,O VERB,42
2731,off,O PART,37
2731,before,O ADP,31
2731,unlocking,O VERB,42
2731,(,O PUNCT,40
2731,Code,O NOUN,35
2731,:,O PUNCT,40
2731,3000005,O NUM,36
2731,),O PUNCT,40
2732,Aircraft,O NOUN,35
2732,in,O ADP,31
2732,high,O ADJ,30
2732,interference,O NOUN,35
2732,environment,B-STATE NOUN,18
2732,.,O PUNCT,40
2732,Fly,B-ACTION VERB,2
2732,with,O ADP,31
2732,caution,O NOUN,35
2732,(,O PUNCT,40
2732,Code,O NOUN,35
2732,:,O PUNCT,40
2732,80015,O NUM,36
2732,),O PUNCT,40
2733,Aircraft,O NOUN,35
2733,in,O ADP,31
2733,high,O ADJ,30
2733,interference,O NOUN,35
2733,environment,B-STATE NOUN,18
2733,.,O PUNCT,40
2733,Manually,O ADV,32
2733,adjust,I-ACTION VERB,23
2733,flight,O NOUN,35
2733,route,B-PARAMETER NOUN,14
2733,or,O SCONJ,41
2733,return,O VERB,42
2733,to,O ADP,31
2733,home,O NOUN,35
2733,(,O PUNCT,40
2733,Code,O NOUN,35
2733,:,O PUNCT,40
2733,80015,O NUM,36
2733,),O PUNCT,40
2734,Aircraft,O NOUN,35
2734,in,O ADP,31
2734,Restricted,O ADJ,30
2734,Zone,B-COMPONENT NOUN,4
2734,.,O PUNCT,40
2734,Unable,O ADJ,30
2734,to,O ADP,31
2734,take,O VERB,42
2734,off,O PART,37
2734,.,O PUNCT,40
2734,Check,B-ACTION VERB,2
2734,map,O NOUN,35
2734,to,O ADP,31
2734,find,O VERB,42
2734,Recommended,I-STATE VERB,28
2734,Zones,B-COMPONENT NOUN,4
2734,(,O PUNCT,40
2734,Code,O NOUN,35
2734,:,O PUNCT,40
2734,3000006,O NUM,36
2734,),O PUNCT,40
2735,Aircraft,O NOUN,35
2735,in,O ADP,31
2735,Restricted,O ADJ,30
2735,Zones,B-COMPONENT NOUN,4
2735,.,O PUNCT,40
2735,Check,B-ACTION VERB,2
2735,map,O NOUN,35
2735,to,O ADP,31
2735,find,O VERB,42
2735,Recommended,I-STATE VERB,28
2735,Zones,B-COMPONENT NOUN,4
2735,(,O PUNCT,40
2735,Code,O NOUN,35
2735,:,O PUNCT,40
2735,30083,O NUM,36
2735,),O PUNCT,40
2736,"""",O PUNCT,40
2736,Aircraft,O NOUN,35
2736,max,O ADJ,30
2736,power,O NOUN,35
2736,load,O NOUN,35
2736,reached,O VERB,42
2736,.,O PUNCT,40
2736,Decrease,B-ACTION VERB,2
2736,altitude,O NOUN,35
2736,and,O SCONJ,41
2736,fly,O VERB,42
2736,with,O ADP,31
2736,caution,O NOUN,35
2736,.,O PUNCT,40
2736,If,O SCONJ,41
2736,this,O PRON,38
2736,issue,O NOUN,35
2736,persists,O VERB,42
2736,",",O PUNCT,40
2736,land,O VERB,42
2736,immediately,O ADV,32
