sentence_ID,words,labels
2763,aircraft,O NOUN
2763,and,O SCONJ
2763,calibrate,O VERB
2763,it,O PRON
2763,before,O ADP
2763,use,O VERB
2763,(,O PUNCT
2763,Code,O NOUN
2763,:,O PUNCT
2763,30060,O NUM
2763,),O PUNCT
2764,Compass,B-COMPONENT NOUN
2764,initialization,O NOUN
2764,failed,O VERB
2764,.,O PUNCT
2764,Restart,B-ACTION VERB
2764,aircraft,O NOUN
2764,(,O PUNCT
2764,Code,O NOUN
2764,:,O PUNCT
2764,30063,O NUM
2764,),O PUNCT
2765,Critical,O ADJ
2765,Low,O ADJ
2765,Battery,B-COMPONENT NOUN
2765,(,O PUNCT
2765,Code,O NOUN
2765,:,O PUNCT
2765,30032,O NUM
2765,),O PUNCT
2766,Critical,O ADJ
2766,Low,O ADJ
2766,Battery,B-COMPONENT NOUN
2766,(,O PUNCT
2766,Code,O NOUN
2766,:,O PUNCT
2766,30183,O NUM
2766,),O PUNCT
2767,Critical,O ADJ
2767,low,O ADJ
2767,battery,O NOUN
2767,voltage,O NOUN
2767,(,O PUNCT
2767,Code,O NOUN
2767,:,O PUNCT
2767,30035,O NUM
2767,),O PUNCT
2768,Critical,O ADJ
2768,low,O ADJ
2768,battery,O NOUN
2768,.,O PUNCT
2768,Aircraft,O NOUN
2768,in,O ADP
2768,Auto,B-ACTION PROPN
2768,Power,B-PARAMETER NOUN
2768,Off,O PART
2768,Protection,B-PARAMETER NOUN
2768,.,O PUNCT
2768,Forced,O ADJ
2768,landing,O NOUN
2768,in,O ADP
2768,progress,O NOUN
2768,(,O PUNCT
2768,Code,O NOUN
2768,:,O PUNCT
2768,110014,O NUM
2768,),O PUNCT
2769,Critical,O ADJ
2769,low,O ADJ
2769,battery,O NOUN
2769,.,O PUNCT
2769,Aircraft,O NOUN
2769,landing,O NOUN
2769,automatically,O ADV
2769,(,O PUNCT
2769,Code,O NOUN
2769,:,O PUNCT
2769,30033,O NUM
2769,),O PUNCT
2770,Critical,O ADJ
2770,low,O ADJ
2770,battery,O NOUN
2770,.,O PUNCT
2770,Return,B-ACTION VERB
2770,to,O ADP
2770,home,O NOUN
2770,or,O SCONJ
2770,land,O VERB
2770,promptly,O ADV
2771,Critical,O ADJ
2771,low,O ADJ
2771,battery,O NOUN
2771,.,O PUNCT
2771,Unable,O ADJ
2771,to,O ADP
2771,take,O VERB
2771,off,O PART
2771,.,O PUNCT
2771,Recharge,B-ACTION VERB
2771,promptly,O ADV
2771,(,O PUNCT
2771,Code,O NOUN
2771,:,O PUNCT
2771,30032,O NUM
2771,),O PUNCT
2772,Current,B-PARAMETER NOUN
2772,elevation,O NOUN
2772,above,O ADP
2772,nnn,O X
2772,(,O PUNCT
2772,nnn,O X
2772,),O PUNCT
2772,.,O PUNCT
2772,Fly,B-ACTION VERB
2772,with,O ADP
2772,caution,O NOUN
2772,(,O PUNCT
2772,Code,O NOUN
2772,:,O PUNCT
2772,30153,O NUM
2772,),O PUNCT
2773,Current,B-PARAMETER NOUN
2773,elevation,O NOUN
2773,above,O ADP
2773,nnn,O X
2773,.,O PUNCT
2773,Fly,B-ACTION VERB
2773,with,O ADP
2773,caution,O NOUN
2773,(,O PUNCT
2773,Code,O NOUN
2773,:,O PUNCT
2773,30152,O NUM
2773,),O PUNCT
2774,Data,B-PARAMETER PROPN
2774,Recorder,B-COMPONENT NOUN
2774,File,O NOUN
2774,Index,O NOUN
2774,is,O AUX
2774,nnn,O X
2775,"""",O PUNCT
2775,Detected,O VERB
2775,side,O NOUN
2775,/,O PUNCT
2775,backward,O ADV
2775,/,O PUNCT
2775,forward,O ADV
2775,shock,O NOUN
2775,/,O PUNCT
2775,possible,O ADJ
2775,collision,O NOUN
2775,",",O PUNCT
2775,aircraft,O NOUN
2775,is,O AUX
2775,pitching,O VERB
2775,/,O PUNCT
2775,rolling,O VERB
2775,sharply,O ADV
2775,forward,O ADV
2775,/,O PUNCT
2775,backwards,O ADV
2775,/,O PUNCT
2775,left,O NOUN
2775,/,O PUNCT
2775,right,O NOUN
2775,"""",O PUNCT
2776,Disable,B-ACTION VERB
2776,SD,B-PARAMETER PROPN
2776,card,O NOUN
2776,read,O VERB
2776,and,O SCONJ
2776,write,O VERB
2776,protection,O NOUN
2776,or,O SCONJ
2776,change,O VERB
2776,card,O NOUN
2776,(,O PUNCT
2776,Code,O NOUN
2776,:,O PUNCT
2776,10024,O NUM
2776,),O PUNCT
2777,Downlink,B-COMPONENT NOUN
2777,data,O NOUN
2777,connection,O NOUN
2777,lost,O VERB
2777,for,O ADP
2777,nnn,O X
2777,seconds,O NUM
2778,Downward,O ADJ
2778,vision,O NOUN
2778,sensor,O NOUN
2778,calibration,O NOUN
2778,error,O NOUN
2778,.,O PUNCT
2778,Auto,B-ACTION PROPN
2778,calibration,O NOUN
2778,in,O ADP
2778,progress,O NOUN
2778,(,O PUNCT
2778,Code,O NOUN
2778,:,O PUNCT
2778,180003,O NUM
2778,),O PUNCT
2779,Downward,O ADJ
2779,vision,O NOUN
2779,sensor,O NOUN
2779,error,O NOUN
2779,.,O PUNCT
2779,Contact,B-ACTION NOUN
2779,DJI,B-PARAMETER PROPN
2779,Support,B-FUNCTION NOUN
2779,for,O ADP
2779,assistance,O NOUN
2779,(,O PUNCT
2779,Code,O NOUN
2779,:,O PUNCT
2779,180016,O NUM
2779,),O PUNCT
2780,Downward,O ADJ
2780,vision,O NOUN
2780,sensor,O NOUN
2780,error,O NOUN
2780,.,O PUNCT
2780,Contact,B-ACTION NOUN
2780,DJI,B-PARAMETER PROPN
2780,Support,B-FUNCTION NOUN
2780,for,O ADP
2780,assistance,O NOUN
2780,(,O PUNCT
2780,Code,O NOUN
2780,:,O PUNCT
2780,180017,O NUM
2780,),O PUNCT
2781,Drone,B-COMPONENT NOUN
2781,is,O AUX
2781,Vibrating,I-ACTION VERB
2782,Excessive,O ADJ
2782,gimbal,O NOUN
2782,vibration,O NOUN
2782,.,O PUNCT
2782,Check,B-ACTION VERB
2782,whether,O SCONJ
2782,gimbal,O NOUN
2782,can,O AUX
2782,rotate,O VERB
2782,freely,O ADV
2782,(,O PUNCT
2782,Code,O NOUN
2782,:,O PUNCT
2782,40004,O NUM
2782,),O PUNCT
2783,Exiting,B-ACTION VERB
2783,GPS,O NOUN
2783,mode,O NOUN
2783,:,O PUNCT
2783,Unknown,B-STATE ADJ
2783,Error,B-ISSUE NOUN
2784,File,O NOUN
2784,system,O NOUN
2784,error,O NOUN
2784,.,O PUNCT
2784,Change,B-ACTION VERB
2784,SD,B-PARAMETER PROPN
2784,card,O NOUN
2784,(,O PUNCT
2784,Code,O NOUN
2784,:,O PUNCT
2784,10025,O NUM
2784,),O PUNCT
2785,Flight,B-ACTION NOUN
2785,altitude,O NOUN
2785,exceeds,O VERB
2785,nnn,O X
2785,.,O PUNCT
2785,Aircraft,O NOUN
2785,may,O AUX
2785,be,O AUX
2785,in,O ADP
2785,violation,O NOUN
2785,of,O ADP
2785,local,O ADJ
2785,laws,B-ISSUE NOUN
2785,and,O SCONJ
2785,regulations,B-ISSUE NOUN
2785,.,O PUNCT
2785,Check,B-ACTION VERB
2785,and,O SCONJ
2785,make,O VERB
2785,sure,O ADJ
2785,you,O PRON
2785,have,O VERB
2785,obtained,O VERB
2785,proper,O ADJ
2785,authorization,O NOUN
2785,to,O ADP
2785,fly,O VERB
2785,in,O ADP
2785,this,O PRON
2785,airspace,B-COMPONENT NOUN
2785,(,O PUNCT
2785,Code,O NOUN
2785,:,O PUNCT
2785,3000006,O NUM
2785,),O PUNCT
2786,Forward,O ADV
2786,vision,O NOUN
2786,sensor,O NOUN
2786,calibration,O NOUN
2786,error,O NOUN
2786,.,O PUNCT
2786,Auto,B-ACTION PROPN
2786,calibration,O NOUN
2786,in,O ADP
2786,progress,O NOUN
2786,(,O PUNCT
2786,Code,O NOUN
2786,:,O PUNCT
2786,180001,O NUM
2786,),O PUNCT
2787,Forward,O ADV
2787,vision,O NOUN
2787,sensor,O NOUN
2787,error,O NOUN
2787,.,O PUNCT
2787,Contact,B-ACTION NOUN
2787,DJI,B-PARAMETER PROPN
2787,Support,B-FUNCTION NOUN
2787,for,O ADP
2787,assistance,O NOUN
2787,(,O PUNCT
2787,Code,O NOUN
2787,:,O PUNCT
2787,180018,O NUM
2787,),O PUNCT
2788,Gimbal,B-COMPONENT NOUN
2788,calibrating,I-COMPONENT VERB
2788,(,O PUNCT
2788,Code,O NOUN
2788,:,O PUNCT
2788,30217,O NUM
2788,),O PUNCT
2789,Gimbal,B-COMPONENT NOUN
2789,calibration,O NOUN
2789,error,O NOUN
2789,.,O PUNCT
2789,Restart,B-ACTION VERB
2789,aircraft,O NOUN
2789,or,O SCONJ
2789,contact,O NOUN
2789,DJI,B-PARAMETER PROPN
2789,Support,B-FUNCTION NOUN
2789,if,O SCONJ
2789,the,O PRON
2789,issue,O NOUN
2789,persists,O VERB
2789,(,O PUNCT
2789,Code,O NOUN
2789,:,O PUNCT
2789,40011,O NUM
2789,),O PUNCT
2790,Gimbal,B-COMPONENT NOUN
2790,IMU,B-PARAMETER PROPN
2790,data,O NOUN
2790,error,O NOUN
2790,.,O PUNCT
2790,Contact,B-ACTION NOUN
2790,DJI,B-PARAMETER PROPN
2790,Support,B-FUNCTION NOUN
2790,for,O ADP
2790,assistance,O NOUN
2790,(,O PUNCT
2790,Code,O NOUN
2790,:,O PUNCT
2790,40021,O NUM
2790,),O PUNCT
2791,Gimbal,B-COMPONENT NOUN
2791,motor,O NOUN
2791,overloaded,I-STATE VERB
2791,.,O PUNCT
2791,Check,B-ACTION VERB
2791,whether,O SCONJ
2791,gimbal,O NOUN
2791,can,O AUX
2791,rotate,O VERB
2791,freely,O ADV
2791,(,O PUNCT
2791,Code,O NOUN
2791,:,O PUNCT
2791,40003,O NUM
2791,),O PUNCT
2792,Gimbal,B-COMPONENT NOUN
2792,nnn,O X
2792,pitch,O NOUN
2792,axis,I-COMPONENT NOUN
2792,endpoint,I-COMPONENT NOUN
2792,reached,O VERB
2793,Gimbal,B-COMPONENT NOUN
2793,stuck,I-STATE VERB
2793,.,O PUNCT
2793,Check,B-ACTION VERB
2793,whether,O SCONJ
2793,gimbal,O NOUN
2793,lock,I-STATE NOUN
2793,is,O AUX
2793,removed,I-ACTION VERB
2793,and,O SCONJ
2793,ensure,O VERB
2793,gimbal,O NOUN
2793,can,O AUX
2793,rotate,O VERB
2793,freely,O ADV
2793,(,O PUNCT
2793,Code,O NOUN
2793,:,O PUNCT
2793,40002,O NUM
2793,),O PUNCT
2794,GPS,O NOUN
2794,signal,O NOUN
2794,weak,O ADJ
2794,.,O PUNCT
2794,Fly,B-ACTION VERB
2794,with,O ADP
2794,caution,O NOUN
2794,.,O PUNCT
2794,Aircraft,O NOUN
2794,in,O ADP
2794,Altitude,B-PARAMETER NOUN
2794,Zone,B-COMPONENT NOUN
2794,.,O PUNCT
2794,Max,O ADJ
2794,altitude,O NOUN
2794,set,O VERB
2794,to,O ADP
2794,nnn,O X
2794,(,O PUNCT
2794,Code,O NOUN
2794,:,O PUNCT
2794,30014,O NUM
2794,),O PUNCT
2795,GPS,O NOUN
2795,signal,O NOUN
2795,weak,O ADJ
2795,.,O PUNCT
2795,Hovering,B-ISSUE PROPN
2795,unstable,B-STATE ADJ
2795,.,O PUNCT
2795,Fly,B-ACTION VERB
2795,with,O ADP
2795,caution,O NOUN
2795,(,O PUNCT
2795,Code,O NOUN
2795,:,O PUNCT
2795,30002,O NUM
2795,),O PUNCT
2796,GPS,O NOUN
2796,signal,O NOUN
2796,weak,O ADJ
2796,.,O PUNCT
2796,Positioning,I-ACTION VERB
2796,accuracy,B-PARAMETER NOUN
2796,affected,O ADJ
2796,.,O PUNCT
2796,Fly,B-ACTION VERB
2796,with,O ADP
2796,caution,O NOUN
2796,(,O PUNCT
2796,Code,O NOUN
2796,:,O PUNCT
2796,30049,O NUM
2796,),O PUNCT
2797,Gyroscope,B-PARAMETER PROPN
2797,initialization,O NOUN
2797,failed,O VERB
2797,.,O PUNCT
2797,Restart,B-ACTION VERB
2797,aircraft,O NOUN
2797,(,O PUNCT
2797,Code,O NOUN
2797,:,O PUNCT
2797,30045,O NUM
2797,),O PUNCT
2798,High,O ADJ
2798,altitude,O NOUN
2798,.,O PUNCT
2798,Aircraft,O NOUN
2798,braking,I-ACTION VERB
2798,distance,O NOUN
2798,increased,B-STATE VERB
2798,and,O SCONJ
2798,flight,O NOUN
2798,time,I-STATE NOUN
2798,decreased,O ADJ
2798,.,O PUNCT
2798,Fly,B-ACTION VERB
2798,with,O ADP
2798,caution,O NOUN
2798,(,O PUNCT
2798,Code,O NOUN
2798,:,O PUNCT
2798,30238,O NUM
2798,),O PUNCT
2799,High,O ADJ
2799,Wind,B-COMPONENT NOUN
2799,Velocity,B-PARAMETER NOUN
2799,:,O PUNCT
2799,Fly,B-ACTION VERB
2799,with,O ADP
2799,caution,O NOUN
2799,and,O SCONJ
2799,ensure,O VERB
2799,the,O PRON
2799,aircraft,O NOUN
2799,remains,O NOUN
2799,within,O ADP
2799,your,O PRON
2799,line,O NOUN
2799,of,O ADP
2799,sight,O NOUN
2800,Home,B-COMPONENT NOUN
2800,Point,B-STATE NOUN
2800,updated,I-ACTION VERB
2800,.,O PUNCT
2800,RTH,B-STATE PROPN
2800,altitude,O NOUN
2800,adjusted,I-ACTION VERB
2800,to,O ADP
2800,nnn,O X
2800,(,O PUNCT
2800,Code,O NOUN
2800,:,O PUNCT
2800,120852,O NUM
2800,),O PUNCT
2801,Home,B-COMPONENT NOUN
2801,Point,B-STATE NOUN
2801,updated,I-ACTION VERB
2801,.,O PUNCT
2801,RTH,B-STATE PROPN
2801,altitude,O NOUN
2801,adjusted,I-ACTION VERB
2801,to,O ADP
2801,nnn,O X
2801,(,O PUNCT
2801,Code,O NOUN
2801,:,O PUNCT
2801,3000001,O NUM
2801,),O PUNCT
2802,Homepoint,B-COMPONENT PROPN
2802,updated,I-ACTION VERB
2803,Homepoint,B-COMPONENT PROPN
2803,updated,I-ACTION VERB
2803,.,O PUNCT
2803,RTH,B-STATE PROPN
2803,altitude,O NOUN
2803,adjusted,I-ACTION VERB
2803,to,O ADP
2803,nnn,O X
2803,(,O PUNCT
2803,Code,O NOUN
2803,:,O PUNCT
2803,3000001,O NUM
2803,),O PUNCT
2804,Image,B-COMPONENT NOUN
2804,transmission,B-COMPONENT NOUN
2804,signal,O NOUN
2804,lost,O VERB
2804,(,O PUNCT
2804,Code,O NOUN
2804,:,O PUNCT
2804,80001,O NUM
2804,),O PUNCT
2805,Impact,B-STATE NOUN
2805,detected,O VERB
2805,.,O PUNCT
2805,Aircraft,O NOUN
2805,stopped,I-ACTION VERB
2805,.,O PUNCT
2805,Restart,B-ACTION VERB
2805,aircraft,O NOUN
2805,(,O PUNCT
2805,Code,O NOUN
2805,:,O PUNCT
2805,30236,O NUM
2805,),O PUNCT
2806,Impact,B-STATE NOUN
2806,detected,O VERB
2806,.,O PUNCT
2806,Restart,B-ACTION VERB
2806,aircraft,O NOUN
2806,(,O PUNCT
2806,Code,O NOUN
2806,:,O PUNCT
2806,30132,O NUM
2806,),O PUNCT
2807,IMU,B-PARAMETER PROPN
2807,attitude,O NOUN
2807,restricted,O ADJ
2807,.,O PUNCT
2807,Ensure,B-ACTION VERB
2807,aircraft,O NOUN
2807,is,O AUX
2807,level,O NOUN
2807,(,O PUNCT
2807,Code,O NOUN
2807,:,O PUNCT
2807,30082,O NUM
2807,),O PUNCT
2808,IMU,B-PARAMETER PROPN
2808,calibration,O NOUN
2808,required,I-ACTION VERB
2808,.,O PUNCT
2808,Calibrate,B-ACTION VERB
2808,IMU,B-PARAMETER PROPN
2808,(,O PUNCT
2808,Code,O NOUN
2808,:,O PUNCT
2808,30050,O NUM
2808,),O PUNCT
2809,IMU,B-PARAMETER PROPN
2809,not,O ADV
2809,calibrated,I-ACTION ADP
2809,.,O PUNCT
2809,Calibrate,B-ACTION VERB
2809,IMU,B-PARAMETER PROPN
2809,(,O PUNCT
2809,Code,O NOUN
2809,:,O PUNCT
2809,30055,O NUM
2809,),O PUNCT
2810,Insufficient,B-PARAMETER ADJ
2810,SD,B-PARAMETER PROPN
2810,card,O NOUN
2810,space,B-COMPONENT NOUN
2810,.,O PUNCT
2810,Change,B-ACTION VERB
2810,card,O NOUN
2810,or,O SCONJ
2810,delete,I-ACTION VERB
2810,files,B-COMPONENT NOUN
2810,(,O PUNCT
2810,Code,O NOUN
2810,:,O PUNCT
2810,10035,O NUM
2810,),O PUNCT
2811,Lighting,B-COMPONENT NOUN
2811,environment,B-STATE NOUN
2811,too,O ADV
2811,dark,B-STATE ADJ
2811,.,O PUNCT
2811,Vision,B-COMPONENT NOUN
2811,System,B-COMPONENT NOUN
2811,unavailable,O ADJ
2811,.,O PUNCT
2811,Fly,B-ACTION VERB
2811,with,O ADP
2811,caution,O NOUN
2811,(,O PUNCT
2811,Code,O NOUN
2811,:,O PUNCT
2811,180037,O NUM
2811,),O PUNCT
2812,Low,O ADJ
2812,battery,O NOUN
2812,voltage,O NOUN
2812,.,O PUNCT
2812,Fly,B-ACTION VERB
2812,with,O ADP
2812,caution,O NOUN
2812,(,O PUNCT
2812,Code,O NOUN
2812,:,O PUNCT
2812,110011,O NUM
2812,),O PUNCT
2813,Low,O ADJ
2813,battery,O NOUN
2813,.,O PUNCT
2813,Recharge,B-ACTION VERB
2813,promptly,O ADV
2813,(,O PUNCT
2813,Code,O NOUN
2813,:,O PUNCT
2813,30079,O NUM
2813,),O PUNCT
2814,Low,O ADJ
2814,battery,O NOUN
2814,.,O PUNCT
2814,Return,B-ACTION VERB
2814,to,O ADP
2814,home,O NOUN
2814,promptly,O ADV
2814,(,O PUNCT
2814,Code,O NOUN
2814,:,O PUNCT
2814,120732,O NUM
2814,),O PUNCT
2815,Low,O ADJ
2815,battery,O NOUN
2815,.,O PUNCT
2815,Return,B-ACTION VERB
2815,to,O ADP
2815,home,O NOUN
2815,promptly,O ADV
2815,(,O PUNCT
2815,Code,O NOUN
2815,:,O PUNCT
2815,30183,O NUM
2815,),O PUNCT
2816,Manned,O ADJ
2816,aircraft,O NOUN
2816,approaching,I-ACTION VERB
2816,.,O PUNCT
2816,Fly,B-ACTION VERB
2816,at,O ADP
2816,a,O PART
2816,safe,O ADJ
2816,altitude,O NOUN
2816,(,O PUNCT
2816,Code,O NOUN
2816,:,O PUNCT
2816,30180,O NUM
2816,),O PUNCT
2817,Manned,O ADJ
2817,aircraft,O NOUN
2817,detected,O VERB
2817,nearby,O ADV
2817,.,O PUNCT
2817,Fly,B-ACTION VERB
2817,with,O ADP
2817,caution,O NOUN
2817,(,O PUNCT
2817,Code,O NOUN
2817,:,O PUNCT
2817,30179,O NUM
2817,),O PUNCT
2818,Manned,O ADJ
2818,aircraft,O NOUN
2818,too,O ADV
2818,close,I-ACTION VERB
2818,.,O PUNCT
2818,Fly,B-ACTION VERB
2818,at,O ADP
2818,a,O PART
2818,safe,O ADJ
2818,altitude,O NOUN
2818,(,O PUNCT
2818,Code,O NOUN
2818,:,O PUNCT
2818,30181,O NUM
2818,),O PUNCT
2819,Max,O ADJ
2819,altitude,O NOUN
2819,reached,O VERB
2819,(,O PUNCT
2819,Altitude,B-PARAMETER NOUN
2819,limit,O NOUN
2819,:,O PUNCT
2819,nnn,O X
2819,),O PUNCT
2819,(,O PUNCT
2819,Code,O NOUN
2819,:,O PUNCT
2819,20000001,O NUM
2819,),O PUNCT
2820,Mobile,B-COMPONENT ADJ
2820,device,B-COMPONENT NOUN
2820,CPU,B-PARAMETER PROPN
2820,fully,O ADV
2820,loaded,I-ACTION VERB
2820,.,O PUNCT
2820,Related,B-FUNCTION ADJ
2820,performance,O NOUN
2820,will,O AUX
2820,be,O AUX
2820,affected,O ADJ
2821,Motor,B-COMPONENT NOUN
2821,error,O NOUN
2821,.,O PUNCT
2821,Check,B-ACTION VERB
2821,propellers,O NOUN
2821,and,O SCONJ
2821,fly,O VERB
2821,with,O ADP
2821,caution,O NOUN
2821,(,O PUNCT
2821,Code,O NOUN
2821,:,O PUNCT
2821,120652,O NUM
2821,),O PUNCT
2822,Motor,B-COMPONENT NOUN
2822,idle,B-STATE ADJ
2822,.,O PUNCT
2822,Check,B-ACTION VERB
2822,whether,O SCONJ
2822,propellers,O NOUN
2822,are,O AUX
2822,installed,I-ACTION ADP
2822,(,O PUNCT
2822,Code,O NOUN
2822,:,O PUNCT
2822,30166,O NUM
2822,),O PUNCT
2823,Motor,B-COMPONENT NOUN
2823,is,O AUX
2823,Blocked,B-ISSUE VERB
2824,Motor,B-COMPONENT NOUN
2824,is,O AUX
2824,Blocked,B-ISSUE VERB
2824,.,O PUNCT
2824,Motor,B-COMPONENT NOUN
2824,stuck,I-STATE VERB
2824,.,O PUNCT
2824,Check,B-ACTION VERB
2824,for,O ADP
2824,objects,O NOUN
2824,blocking,I-ACTION VERB
2824,motor,O NOUN
2824,or,O SCONJ
2824,contact,O NOUN
2824,DJI,B-PARAMETER PROPN
2824,Support,B-FUNCTION NOUN
2824,for,O ADP
2824,assistance,O NOUN
2824,(,O PUNCT
2824,Code,O NOUN
2824,:,O PUNCT
2824,30165,O NUM
2824,),O PUNCT
2825,Motor,B-COMPONENT NOUN
2825,stuck,I-STATE VERB
2825,.,O PUNCT
2825,Check,B-ACTION VERB
2825,for,O ADP
2825,objects,O NOUN
2825,blocking,I-ACTION VERB
2825,motor,O NOUN
2825,or,O SCONJ
2825,contact,O NOUN
2825,DJI,B-PARAMETER PROPN
2825,Support,B-FUNCTION NOUN
2825,for,O ADP
2825,assistance,O NOUN
2825,(,O PUNCT
2825,Code,O NOUN
2825,:,O PUNCT
2825,30165,O NUM
2825,),O PUNCT
2826,Motor,B-COMPONENT NOUN
2826,unable,O ADJ
2826,to,O ADP
2826,rotate,O VERB
2826,.,O PUNCT
2826,Check,B-ACTION VERB
2826,for,O ADP
2826,objects,O NOUN
2826,blocking,I-ACTION VERB
2826,motor,O NOUN
2826,or,O SCONJ
2826,contact,O NOUN
2826,DJI,B-PARAMETER PROPN
2826,Support,B-FUNCTION NOUN
2826,for,O ADP
2826,assistance,O NOUN
2826,(,O PUNCT
2826,Code,O NOUN
2826,:,O PUNCT
2826,30165,O NUM
2826,),O PUNCT
2827,Motor,B-COMPONENT NOUN
2827,unable,O ADJ
2827,to,O ADP
2827,rotate,O VERB
2827,.,O PUNCT
2827,Check,B-ACTION VERB
2827,motor,O NOUN
2827,(,O PUNCT
2827,Code,O NOUN
2827,:,O PUNCT
2827,30142,O NUM
2827,),O PUNCT
2828,Navigation,B-FUNCTION NOUN
2828,system,O NOUN
2828,error,O NOUN
2828,.,O PUNCT
2828,Restart,B-ACTION VERB
2828,aircraft,O NOUN
2828,(,O PUNCT
2828,Code,O NOUN
2828,:,O PUNCT
2828,35008,O NUM
2828,),O PUNCT
2829,Navigation,B-FUNCTION NOUN
2829,system,O NOUN
2829,error,O NOUN
2829,.,O PUNCT
2829,Restart,B-ACTION VERB
2829,aircraft,O NOUN
2829,(,O PUNCT
2829,Code,O NOUN
2829,:,O PUNCT
2829,35009,O NUM
2829,),O PUNCT
2830,Navigation,B-FUNCTION NOUN
2830,system,O NOUN
2830,error,O NOUN
2830,.,O PUNCT
2830,Restart,B-ACTION VERB
2830,aircraft,O NOUN
2830,(,O PUNCT
2830,Code,O NOUN
2830,:,O PUNCT
2830,35014,O NUM
2830,),O PUNCT
2831,Navigation,B-FUNCTION NOUN
2831,system,O NOUN
2831,error,O NOUN
2831,.,O PUNCT
2831,Restart,B-ACTION VERB
2831,aircraft,O NOUN
2831,(,O PUNCT
2831,Code,O NOUN
2831,:,O PUNCT
2831,35015,O NUM
2831,),O PUNCT
2832,Navigation,B-FUNCTION NOUN
2832,system,O NOUN
2832,error,O NOUN
2832,.,O PUNCT
2832,Restart,B-ACTION VERB
2832,aircraft,O NOUN
2832,(,O PUNCT
2832,Code,O NOUN
2832,:,O PUNCT
2832,35024,O NUM
2832,),O PUNCT
2833,Navigation,B-FUNCTION NOUN
2833,system,O NOUN
2833,error,O NOUN
2833,.,O PUNCT
2833,Restart,B-ACTION VERB
2833,aircraft,O NOUN
2833,(,O PUNCT
2833,Code,O NOUN
2833,:,O PUNCT
2833,35123,O NUM
2833,),O PUNCT
2834,Navigation,B-FUNCTION NOUN
2834,system,O NOUN
2834,error,O NOUN
2834,.,O PUNCT
2834,Restart,B-ACTION VERB
2834,aircraft,O NOUN
2834,(,O PUNCT
2834,Code,O NOUN
2834,:,O PUNCT
2834,35147,O NUM
2834,),O PUNCT
2835,No,O PART
2835,GPS,O NOUN
2835,signal,O NOUN
2835,.,O PUNCT
2835,Aircraft,O NOUN
2835,unable,O ADJ
2835,to,O ADP
2835,hover,O VERB
2835,.,O PUNCT
2835,Fly,B-ACTION VERB
2835,with,O ADP
2835,caution,O NOUN
2835,(,O PUNCT
2835,Code,O NOUN
2835,:,O PUNCT
2835,30008,O NUM
2835,),O PUNCT
2836,No,O PART
2836,GPS,O NOUN
2836,signal,O NOUN
2836,.,O PUNCT
2836,Unable,O ADJ
2836,to,O ADP
2836,hover,O VERB
2836,.,O PUNCT
2836,Fly,B-ACTION VERB
2836,with,O ADP
2836,caution,O NOUN
2836,(,O PUNCT
2836,Code,O NOUN
2836,:,O PUNCT
2836,30007,O NUM
2836,),O PUNCT
2837,No,O PART
2837,GPS,O NOUN
2837,signal,O NOUN
2837,.,O PUNCT
2837,Unable,O ADJ
2837,to,O ADP
2837,take,O VERB
2837,off,O PART
2837,.,O PUNCT
2837,Move,B-ACTION VERB
2837,to,O ADP
2837,an,O PRON
2837,open,I-ACTION VERB
2837,area,B-STATE NOUN
2837,or,O SCONJ
2837,exit,O NOUN
2837,flight,O NOUN
2837,tutorial,I-STATE NOUN
2837,(,O PUNCT
2837,Code,O NOUN
2837,:,O PUNCT
2837,30065,O NUM
2837,),O PUNCT
2838,No,O PART
2838,SD,B-PARAMETER PROPN
2838,card,O NOUN
2838,.,O PUNCT
2838,Insert,I-ACTION VERB
2838,card,O NOUN
2838,(,O PUNCT
2838,Code,O NOUN
2838,:,O PUNCT
2838,10022,O NUM
2838,),O PUNCT
2839,Not,O ADV
2839,Enough,B-ISSUE ADJ
2839,Force,B-PARAMETER NOUN
2839,/,O PUNCT
2839,ESC,B-STATE PROPN
2839,Error,B-ISSUE NOUN
2840,Propeller,B-COMPONENT NOUN
2840,Fell,B-ACTION VERB
2840,Off,O PART
2841,Propeller,B-COMPONENT NOUN
2841,Fell,B-ACTION VERB
2841,Off,O PART
2841,.,O PUNCT
2841,Motor,B-COMPONENT NOUN
2841,idle,B-STATE ADJ
2841,.,O PUNCT
2841,Check,B-ACTION VERB
2841,whether,O SCONJ
2841,propellers,O NOUN
2841,are,O AUX
2841,installed,I-ACTION ADP
2841,(,O PUNCT
2841,Code,O NOUN
2841,:,O PUNCT
2841,30166,O NUM
2841,),O PUNCT
2842,Propellers,B-COMPONENT NOUN
2842,not,O ADV
2842,installed,I-ACTION ADP
2842,(,O PUNCT
2842,Code,O NOUN
2842,:,O PUNCT
2842,30144,O NUM
2842,),O PUNCT
2843,Remote,B-COMPONENT ADJ
2843,controller,O NOUN
2843,battery,O NOUN
2843,level,O NOUN
2843,low,O ADJ
2843,.,O PUNCT
2843,Recharge,B-ACTION VERB
2843,promptly,O ADV
2843,(,O PUNCT
2843,Code,O NOUN
2843,:,O PUNCT
2843,60001,O NUM
2843,),O PUNCT
2844,Remote,B-COMPONENT ADJ
2844,controller,O NOUN
2844,disconnected,I-STATE VERB
2844,from,O ADP
2844,aircraft,O NOUN
2844,(,O PUNCT
2844,Code,O NOUN
2844,:,O PUNCT
2844,30029,O NUM
2844,),O PUNCT
