Unnamed: 0,sentence_ID,words,labels
39413,3266,light,B-PARAMETER NOUN
39414,3266,environment,B-STATE NOUN
39415,3266,.,O PUNCT
39416,3266,Ensure,B-ACTION VERB
39417,3266,there,O PRON
39418,3266,are,O AUX
39419,3266,no,O PART
39420,3266,metal,O ADJ
39421,3266,and,O CCONJ
39422,3266,magnetic,O ADJ
39423,3266,objects,O NOUN
39424,3266,near,O ADP
39425,3266,the,O PRON
39426,3266,aircraft,O NOUN
39427,3266,and,O CCONJ
39428,3266,calibrate,O VERB
39429,3266,compass,O NOUN
39430,3266,(,O PUNCT
39431,3266,Code,O NOUN
39432,3266,:,O PUNCT
39433,3266,30096,O NUM
39434,3266,),O PUNCT
39435,3267,Vision,B-COMPONENT NOUN
39436,3267,sensor,O NOUN
39437,3267,error,O NOUN
39438,3267,.,O PUNCT
39439,3267,Contact,B-ACTION NOUN
39440,3267,DJI,B-PARAMETER PROPN
39441,3267,Support,B-FUNCTION NOUN
39442,3267,for,O ADP
39443,3267,assistance,O NOUN
39444,3267,(,O PUNCT
39445,3267,Code,O NOUN
39446,3267,:,O PUNCT
39447,3267,180030,O NUM
39448,3267,),O PUNCT
39449,3268,Vision,B-COMPONENT NOUN
39450,3268,sensor,O NOUN
39451,3268,error,O NOUN
39452,3268,.,O PUNCT
39453,3268,Contact,B-ACTION NOUN
39454,3268,DJI,B-PARAMETER PROPN
39455,3268,Support,B-FUNCTION NOUN
39456,3268,for,O ADP
39457,3268,assistance,O NOUN
39458,3268,(,O PUNCT
39459,3268,Code,O NOUN
39460,3268,:,O PUNCT
39461,3268,180031,O NUM
39462,3268,),O PUNCT
39463,3269,Visual,B-COMPONENT NOUN
39464,3269,positioning,I-ACTION VERB
39465,3269,inaccurate,B-ISSUE ADJ
39466,3269,.,O PUNCT
39467,3269,Fly,B-ACTION VERB
39468,3269,with,O ADP
39469,3269,caution,O NOUN
39470,3269,(,O PUNCT
39471,3269,Code,O NOUN
39472,3269,:,O PUNCT
39473,3269,180032,O NUM
39474,3269,),O PUNCT
39475,3270,Weak,O ADJ
39476,3270,signal,O NOUN
39477,3270,.,O PUNCT
39478,3270,Adjust,I-ACTION VERB
39479,3270,antennas,O NOUN
39480,3270,(,O PUNCT
39481,3270,Code,O NOUN
39482,3270,:,O PUNCT
39483,3270,80016,O NUM
39484,3270,),O PUNCT
39485,3271,Account,O NOUN
39486,3271,not,O ADV
39487,3271,logged,O VERB
39488,3271,in,O ADP
39489,3271,.,O PUNCT
39490,3271,Flight,B-ACTION NOUN
39491,3271,altitude,O NOUN
39492,3271,and,O CCONJ
39493,3271,distance,O NOUN
39494,3271,restricted,O ADJ
39495,3271,to,O ADP
39496,3271,nnn,O X
39497,3271,and,O CCONJ
39498,3271,nnn,O X
39499,3271,.,O PUNCT
39500,3271,Check,B-ACTION VERB
39501,3271,and,O CCONJ
39502,3271,log,O NOUN
39503,3271,in,O ADP
39504,3271,(,O PUNCT
39505,3271,Code,O NOUN
39506,3271,:,O PUNCT
39507,3271,3000003,O NUM
39508,3271,),O PUNCT
39509,3272,Aircraft,O NOUN
39510,3272,battery,O NOUN
39511,3272,level,O NOUN
39512,3272,low,O ADJ
39513,3272,.,O PUNCT
39514,3272,Return,B-ACTION VERB
39515,3272,to,O ADP
39516,3272,home,O NOUN
39517,3272,promptly,O ADV
39518,3272,(,O PUNCT
39519,3272,Code,O NOUN
39520,3272,:,O PUNCT
39521,3272,1B030014,O NUM
39522,3272,),O PUNCT
39523,3273,Aircraft,O NOUN
39524,3273,GPS,O NOUN
39525,3273,interference,O NOUN
39526,3273,.,O PUNCT
39527,3273,Aircraft,O NOUN
39528,3273,unable,O ADJ
39529,3273,to,O ADP
39530,3273,fly,O VERB
39531,3273,stably,O ADV
39532,3273,.,O PUNCT
39533,3273,Land,B-ACTION VERB
39534,3273,or,O CCONJ
39535,3273,reutrn,O X
39536,3273,to,O ADP
39537,3273,home,O NOUN
39538,3273,promptly,O ADV
39539,3273,(,O PUNCT
39540,3273,Code,O NOUN
39541,3273,:,O PUNCT
39542,3273,30245,O NUM
39543,3273,),O PUNCT
39544,3274,Aircraft,O NOUN
39545,3274,in,O ADP
39546,3274,Altitude,B-PARAMETER NOUN
39547,3274,Zone,B-COMPONENT NOUN
39548,3274,(,O PUNCT
39549,3274,Altitude,B-PARAMETER NOUN
39550,3274,limit,O NOUN
39551,3274,:,O PUNCT
39552,3274,nnn,O X
39553,3274,),O PUNCT
39554,3274,.,O PUNCT
39555,3274,Fly,B-ACTION VERB
39556,3274,with,O ADP
39557,3274,caution,O NOUN
39558,3274,(,O PUNCT
39559,3274,Code,O NOUN
39560,3274,:,O PUNCT
39561,3274,190012,O NUM
39562,3274,),O PUNCT
39563,3275,Aircraft,O NOUN
39564,3275,in,O ADP
39565,3275,Altitude,B-PARAMETER NOUN
39566,3275,Zone,B-COMPONENT NOUN
39567,3275,(,O PUNCT
39568,3275,nnn,O X
39569,3275,),O PUNCT
39570,3275,.,O PUNCT
39571,3275,Fly,B-ACTION VERB
39572,3275,with,O ADP
39573,3275,caution,O NOUN
39574,3275,(,O PUNCT
39575,3275,Code,O NOUN
39576,3275,:,O PUNCT
39577,3275,190001,O NUM
39578,3275,),O PUNCT
39579,3276,Aircraft,O NOUN
39580,3276,in,O ADP
39581,3276,Altitude,B-PARAMETER NOUN
39582,3276,Zone,B-COMPONENT NOUN
39583,3276,.,O PUNCT
39584,3276,Max,O ADJ
39585,3276,altitude,O NOUN
39586,3276,set,O VERB
39587,3276,to,O ADP
39588,3276,nnn,O X
39589,3276,(,O PUNCT
39590,3276,Code,O NOUN
39591,3276,:,O PUNCT
39592,3276,30015,O NUM
39593,3276,),O PUNCT
39594,3277,Aircraft,O NOUN
39595,3277,in,O ADP
39596,3277,Attitude,B-PARAMETER NOUN
39597,3277,mode,O NOUN
39598,3277,.,O PUNCT
39599,3277,Unable,O ADJ
39600,3277,to,O ADP
39601,3277,hover,O VERB
39602,3277,.,O PUNCT
39603,3277,Fly,B-ACTION VERB
39604,3277,with,O ADP
39605,3277,caution,O NOUN
39606,3277,(,O PUNCT
39607,3277,Code,O NOUN
39608,3277,:,O PUNCT
39609,3277,30004,O NUM
39610,3277,),O PUNCT
39611,3278,Aircraft,O NOUN
39612,3278,in,O ADP
39613,3278,Authorization,B-ISSUE NOUN
39614,3278,Zone,B-COMPONENT NOUN
39615,3278,.,O PUNCT
39616,3278,Exit,B-ACTION NOUN
39617,3278,zone,O NOUN
39618,3278,promptly,O ADV
39619,3278,(,O PUNCT
39620,3278,Code,O NOUN
39621,3278,:,O PUNCT
39622,3278,190004,O NUM
39623,3278,),O PUNCT
39624,3279,Aircraft,O NOUN
39625,3279,in,O ADP
39626,3279,Authorization,B-ISSUE NOUN
39627,3279,Zone,B-COMPONENT NOUN
39628,3279,.,O PUNCT
39629,3279,Unable,O ADJ
39630,3279,to,O ADP
39631,3279,take,O VERB
39632,3279,off,O PART
39633,3279,before,O ADP
39634,3279,unlocking,O VERB
39635,3279,(,O PUNCT
39636,3279,Code,O NOUN
39637,3279,:,O PUNCT
39638,3279,3000005,O NUM
39639,3279,),O PUNCT
39640,3280,Aircraft,O NOUN
39641,3280,in,O ADP
39642,3280,high,O ADJ
39643,3280,interference,O NOUN
39644,3280,environment,B-STATE NOUN
39645,3280,.,O PUNCT
39646,3280,Manually,O ADV
39647,3280,adjust,I-ACTION VERB
39648,3280,flight,O NOUN
39649,3280,route,B-PARAMETER NOUN
39650,3280,or,O CCONJ
39651,3280,return,O VERB
39652,3280,to,O ADP
39653,3280,home,O NOUN
39654,3280,(,O PUNCT
39655,3280,Code,O NOUN
39656,3280,:,O PUNCT
39657,3280,80015,O NUM
39658,3280,),O PUNCT
39659,3281,Aircraft,O NOUN
39660,3281,in,O ADP
39661,3281,Restricted,O ADJ
39662,3281,Zone,B-COMPONENT NOUN
39663,3281,.,O PUNCT
39664,3281,Unable,O ADJ
39665,3281,to,O ADP
39666,3281,take,O VERB
39667,3281,off,O PART
39668,3281,.,O PUNCT
39669,3281,Check,B-ACTION VERB
39670,3281,map,O NOUN
39671,3281,to,O ADP
39672,3281,find,O VERB
39673,3281,Recommended,I-STATE VERB
39674,3281,Zones,B-COMPONENT NOUN
39675,3281,(,O PUNCT
39676,3281,Code,O NOUN
39677,3281,:,O PUNCT
39678,3281,3000006,O NUM
39679,3281,),O PUNCT
39680,3282,Aircraft,O NOUN
39681,3282,not,O ADV
39682,3282,in,O ADP
39683,3282,flight,O NOUN
39684,3282,.,O PUNCT
39685,3282,Vision,B-COMPONENT NOUN
39686,3282,systems,O NOUN
39687,3282,and,O CCONJ
39688,3282,obstacle,O NOUN
39689,3282,avoidance,O NOUN
39690,3282,disabled,O ADJ
39691,3282,(,O PUNCT
39692,3282,Code,O NOUN
39693,3282,:,O PUNCT
39694,3282,180059,O NUM
39695,3282,),O PUNCT
39696,3283,Altitude,B-PARAMETER NOUN
39697,3283,Zone,B-COMPONENT NOUN
39698,3283,nnn,O X
39699,3284,Ambient,B-STATE ADJ
39700,3284,light,B-PARAMETER NOUN
39701,3284,too,O ADV
39702,3284,low,O ADJ
39703,3284,.,O PUNCT
39704,3284,Vision,B-COMPONENT NOUN
39705,3284,system,O NOUN
39706,3284,and,O CCONJ
39707,3284,obstacle,O NOUN
39708,3284,sensing,O VERB
39709,3284,unavailable,O ADJ
39710,3284,.,O PUNCT
39711,3284,Fly,B-ACTION VERB
39712,3284,with,O ADP
39713,3284,caution,O NOUN
39714,3284,(,O PUNCT
39715,3284,Code,O NOUN
39716,3284,:,O PUNCT
39717,3284,1A420BC0,O NUM
39718,3284,),O PUNCT
39719,3285,Ambient,B-STATE ADJ
39720,3285,light,B-PARAMETER NOUN
39721,3285,too,O ADV
39722,3285,low,O ADJ
39723,3285,.,O PUNCT
39724,3285,Vision,B-COMPONENT NOUN
39725,3285,system,O NOUN
39726,3285,and,O CCONJ
39727,3285,obstacle,O NOUN
39728,3285,sensing,O VERB
39729,3285,unavailable,O ADJ
39730,3285,.,O PUNCT
39731,3285,Fly,B-ACTION VERB
39732,3285,with,O ADP
39733,3285,caution,O NOUN
39734,3285,(,O PUNCT
39735,3285,Code,O NOUN
39736,3285,:,O PUNCT
39737,3285,1A420BC6,O NUM
39738,3285,),O PUNCT
39739,3286,Battery,B-COMPONENT NOUN
39740,3286,power,O NOUN
39741,3286,restricted,O ADJ
39742,3286,.,O PUNCT
39743,3286,Aircraft,O NOUN
39744,3286,performance,O NOUN
39745,3286,decreased,O ADJ
39746,3286,to,O ADP
39747,3286,ensure,O VERB
39748,3286,flight,O NOUN
39749,3286,safety,O NOUN
39750,3286,.,O PUNCT
39751,3286,Return,B-ACTION VERB
39752,3286,to,O ADP
39753,3286,home,O NOUN
39754,3286,promptly,O ADV
39755,3286,(,O PUNCT
39756,3286,Code,O NOUN
39757,3286,:,O PUNCT
39758,3286,110013,O NUM
39759,3286,),O PUNCT
39760,3287,Battery,B-COMPONENT NOUN
39761,3287,temperature,O NOUN
39762,3287,too,O ADV
39763,3287,low,O ADJ
39764,3287,.,O PUNCT
39765,3287,Fly,B-ACTION VERB
39766,3287,with,O ADP
39767,3287,caution,O NOUN
39768,3287,(,O PUNCT
39769,3287,Code,O NOUN
39770,3287,:,O PUNCT
39771,3287,110023,O NUM
39772,3287,),O PUNCT
39773,3288,Check,B-ACTION VERB
39774,3288,whether,O SCONJ
39775,3288,the,O PRON
39776,3288,propellers,O NOUN
39777,3288,are,O AUX
39778,3288,attached,O ADJ
39779,3288,to,O ADP
39780,3288,the,O PRON
39781,3288,correct,O ADJ
39782,3288,motors,O NOUN
39783,3288,based,O ADP
39784,3288,on,O PART
39785,3288,their,O PRON
39786,3288,markings,O NOUN
39787,3288,.,O PUNCT
39788,3288,Incorrect,O ADJ
39789,3288,installation,O NOUN
39790,3288,will,O AUX
39791,3288,cause,O VERB
39792,3288,the,O PRON
39793,3288,aircraft,O NOUN
39794,3288,to,O ADP
39795,3288,roll,O NOUN
39796,3288,over,O ADP
39797,3288,during,O ADP
39798,3288,takeoff,O NOUN
39799,3288,(,O PUNCT
39800,3288,Code,O NOUN
39801,3288,:,O PUNCT
39802,3288,30251,O NUM
39803,3288,),O PUNCT
39804,3289,Compass,B-COMPONENT NOUN
39805,3289,Error,B-ISSUE NOUN
39806,3290,Critical,O ADJ
39807,3290,Low,O ADJ
39808,3290,Battery,B-COMPONENT NOUN
39809,3290,(,O PUNCT
39810,3290,Code,O NOUN
39811,3290,:,O PUNCT
39812,3290,30032,O NUM
39813,3290,),O PUNCT
39814,3291,Critical,O ADJ
39815,3291,Low,O ADJ
39816,3291,Battery,B-COMPONENT NOUN
39817,3291,(,O PUNCT
39818,3291,Code,O NOUN
39819,3291,:,O PUNCT
39820,3291,30183,O NUM
39821,3291,),O PUNCT
39822,3292,Critical,O ADJ
39823,3292,low,O ADJ
39824,3292,battery,O NOUN
39825,3292,voltage,O NOUN
39826,3292,(,O PUNCT
39827,3292,Code,O NOUN
39828,3292,:,O PUNCT
39829,3292,30035,O NUM
39830,3292,),O PUNCT
39831,3293,Critical,O ADJ
39832,3293,low,O ADJ
39833,3293,battery,O NOUN
39834,3293,.,O PUNCT
39835,3293,Aircraft,O NOUN
39836,3293,in,O ADP
39837,3293,Auto,B-ACTION PROPN
39838,3293,Power,B-PARAMETER NOUN
39839,3293,Off,O PART
39840,3293,Protection,B-PARAMETER NOUN
39841,3293,.,O PUNCT
39842,3293,Forced,O ADJ
39843,3293,landing,O NOUN
39844,3293,in,O ADP
39845,3293,progress,O NOUN
39846,3293,(,O PUNCT
39847,3293,Code,O NOUN
39848,3293,:,O PUNCT
39849,3293,110014,O NUM
39850,3293,),O PUNCT
39851,3294,Critical,O ADJ
39852,3294,low,O ADJ
39853,3294,battery,O NOUN
39854,3294,.,O PUNCT
39855,3294,Aircraft,O NOUN
39856,3294,landing,O NOUN
39857,3294,automatically,O ADV
39858,3294,(,O PUNCT
39859,3294,Code,O NOUN
39860,3294,:,O PUNCT
39861,3294,30033,O NUM
39862,3294,),O PUNCT
39863,3295,Critical,O ADJ
39864,3295,low,O ADJ
39865,3295,battery,O NOUN
39866,3295,.,O PUNCT
39867,3295,Aircraft,O NOUN
39868,3295,returning,O VERB
39869,3295,to,O ADP
39870,3295,home,O NOUN
39871,3295,(,O PUNCT
39872,3295,Code,O NOUN
39873,3295,:,O PUNCT
39874,3295,30184,O NUM
39875,3295,),O PUNCT
39876,3296,Critical,O ADJ
39877,3296,low,O ADJ
39878,3296,battery,O NOUN
39879,3296,.,O PUNCT
39880,3296,Recharge,B-ACTION VERB
39881,3296,promptly,O ADV
39882,3296,(,O PUNCT
39883,3296,Code,O NOUN
39884,3296,:,O PUNCT
39885,3296,30077,O NUM
39886,3296,),O PUNCT
39887,3297,Critical,O ADJ
39888,3297,low,O ADJ
39889,3297,battery,O NOUN
39890,3297,.,O PUNCT
39891,3297,Return,B-ACTION VERB
39892,3297,to,O ADP
39893,3297,home,O NOUN
39894,3297,or,O CCONJ
39895,3297,land,O VERB
39896,3297,promptly,O ADV
39897,3298,Critical,O ADJ
39898,3298,low,O ADJ
39899,3298,battery,O NOUN
39900,3298,.,O PUNCT
39901,3298,Unable,O ADJ
39902,3298,to,O ADP
39903,3298,take,O VERB
39904,3298,off,O PART
39905,3298,.,O PUNCT
39906,3298,Recharge,B-ACTION VERB
39907,3298,promptly,O ADV
39908,3298,(,O PUNCT
39909,3298,Code,O NOUN
39910,3298,:,O PUNCT
39911,3298,30032,O NUM
39912,3298,),O PUNCT
39913,3299,Current,B-PARAMETER NOUN
39914,3299,elevation,O NOUN
39915,3299,above,O ADP
39916,3299,nnn,O X
39917,3299,.,O PUNCT
39918,3299,Fly,B-ACTION VERB
39919,3299,with,O ADP
39920,3299,caution,O NOUN
39921,3299,(,O PUNCT
39922,3299,Code,O NOUN
39923,3299,:,O PUNCT
39924,3299,30152,O NUM
39925,3299,),O PUNCT
39926,3300,Data,B-PARAMETER PROPN
39927,3300,Recorder,B-COMPONENT NOUN
39928,3300,File,O NOUN
39929,3300,Index,O NOUN
39930,3300,is,O AUX
39931,3300,nnn,O X
39932,3301,"""",O PUNCT
39933,3301,Detected,O VERB
39934,3301,side,O NOUN
39935,3301,/,O PUNCT
39936,3301,backward,O ADV
39937,3301,/,O PUNCT
39938,3301,forward,O ADV
39939,3301,shock,O NOUN
39940,3301,/,O PUNCT
39941,3301,possible,O ADJ
39942,3301,collision,O NOUN
39943,3301,",",O PUNCT
39944,3301,aircraft,O NOUN
39945,3301,is,O AUX
39946,3301,pitching,O VERB
39947,3301,/,O PUNCT
39948,3301,rolling,O VERB
39949,3301,sharply,O ADV
39950,3301,forward,O ADV
39951,3301,/,O PUNCT
39952,3301,backwards,O ADV
39953,3301,/,O PUNCT
39954,3301,left,O NOUN
39955,3301,/,O PUNCT
39956,3301,right,O NOUN
39957,3301,"""",O PUNCT
39958,3302,Downlink,B-COMPONENT NOUN
39959,3302,data,O NOUN
39960,3302,connection,O NOUN
39961,3302,lost,O VERB
39962,3302,for,O ADP
39963,3302,nnn,O X
39964,3302,seconds,O NUM
39965,3303,Downward,O ADJ
39966,3303,vision,O NOUN
39967,3303,sensor,O NOUN
39968,3303,error,O NOUN
39969,3303,.,O PUNCT
39970,3303,Contact,B-ACTION NOUN
39971,3303,DJI,B-PARAMETER PROPN
39972,3303,Support,B-FUNCTION NOUN
39973,3303,for,O ADP
39974,3303,assistance,O NOUN
39975,3303,(,O PUNCT
39976,3303,Code,O NOUN
39977,3303,:,O PUNCT
39978,3303,180016,O NUM
39979,3303,),O PUNCT
39980,3304,Downward,O ADJ
39981,3304,vision,O NOUN
39982,3304,sensor,O NOUN
39983,3304,error,O NOUN
39984,3304,.,O PUNCT
39985,3304,Contact,B-ACTION NOUN
39986,3304,DJI,B-PARAMETER PROPN
39987,3304,Support,B-FUNCTION NOUN
39988,3304,for,O ADP
39989,3304,assistance,O NOUN
39990,3304,(,O PUNCT
39991,3304,Code,O NOUN
39992,3304,:,O PUNCT
39993,3304,180017,O NUM
39994,3304,),O PUNCT
39995,3305,Exiting,B-ACTION VERB
39996,3305,GPS,O NOUN
39997,3305,mode,O NOUN
39998,3305,:,O PUNCT
39999,3305,Unknown,B-STATE ADJ
40000,3305,Error,B-ISSUE NOUN
40001,3306,Flight,B-ACTION NOUN
40002,3306,altitude,O NOUN
40003,3306,exceeds,O VERB
40004,3306,nnn,O X
40005,3306,.,O PUNCT
40006,3306,Aircraft,O NOUN
40007,3306,may,O AUX
40008,3306,be,O AUX
40009,3306,in,O ADP
40010,3306,violation,O NOUN
40011,3306,of,O ADP
40012,3306,local,O ADJ
40013,3306,laws,B-ISSUE NOUN
40014,3306,and,O CCONJ
40015,3306,regulations,B-ISSUE NOUN
40016,3306,.,O PUNCT
40017,3306,Check,B-ACTION VERB
40018,3306,and,O CCONJ
40019,3306,make,O VERB
40020,3306,sure,O ADJ
40021,3306,you,O PRON
40022,3306,have,O VERB
40023,3306,obtained,O VERB
40024,3306,proper,O ADJ
40025,3306,authorization,O NOUN
40026,3306,to,O ADP
40027,3306,fly,O VERB
40028,3306,in,O ADP
40029,3306,this,O PRON
40030,3306,airspace,B-COMPONENT NOUN
40031,3306,(,O PUNCT
40032,3306,Code,O NOUN
40033,3306,:,O PUNCT
40034,3306,3000006,O NUM
40035,3306,),O PUNCT
40036,3307,Forward,O ADV
40037,3307,vision,O NOUN
40038,3307,sensor,O NOUN
40039,3307,error,O NOUN
40040,3307,.,O PUNCT
40041,3307,Contact,B-ACTION NOUN
40042,3307,DJI,B-PARAMETER PROPN
40043,3307,Support,B-FUNCTION NOUN
40044,3307,for,O ADP
40045,3307,assistance,O NOUN
40046,3307,(,O PUNCT
40047,3307,Code,O NOUN
40048,3307,:,O PUNCT
40049,3307,180018,O NUM
40050,3307,),O PUNCT
40051,3308,GPS,O NOUN
40052,3308,signal,O NOUN
40053,3308,weak,O ADJ
40054,3308,.,O PUNCT
40055,3308,Fly,B-ACTION VERB
40056,3308,with,O ADP
40057,3308,caution,O NOUN
40058,3308,.,O PUNCT
40059,3308,Aircraft,O NOUN
40060,3308,in,O ADP
40061,3308,Altitude,B-PARAMETER NOUN
40062,3308,Zone,B-COMPONENT NOUN
40063,3308,.,O PUNCT
40064,3308,Max,O ADJ
40065,3308,altitude,O NOUN
40066,3308,set,O VERB
40067,3308,to,O ADP
40068,3308,nnn,O X
40069,3308,(,O PUNCT
40070,3308,Code,O NOUN
40071,3308,:,O PUNCT
40072,3308,30014,O NUM
40073,3308,),O PUNCT
40074,3309,GPS,O NOUN
40075,3309,signal,O NOUN
40076,3309,weak,O ADJ
40077,3309,.,O PUNCT
40078,3309,Hovering,B-ISSUE PROPN
40079,3309,unstable,B-STATE ADJ
40080,3309,.,O PUNCT
40081,3309,Fly,B-ACTION VERB
40082,3309,with,O ADP
40083,3309,caution,O NOUN
40084,3309,(,O PUNCT
40085,3309,Code,O NOUN
40086,3309,:,O PUNCT
40087,3309,30002,O NUM
40088,3309,),O PUNCT
40089,3310,GPS,O NOUN
40090,3310,signal,O NOUN
40091,3310,weak,O ADJ
40092,3310,.,O PUNCT
40093,3310,Positioning,I-ACTION VERB
40094,3310,accuracy,B-PARAMETER NOUN
40095,3310,affected,O ADJ
40096,3310,.,O PUNCT
40097,3310,Fly,B-ACTION VERB
40098,3310,with,O ADP
40099,3310,caution,O NOUN
40100,3310,(,O PUNCT
40101,3310,Code,O NOUN
40102,3310,:,O PUNCT
40103,3310,30049,O NUM
40104,3310,),O PUNCT
40105,3311,Gyroscope,B-PARAMETER PROPN
40106,3311,initialization,O NOUN
40107,3311,failed,O VERB
40108,3311,.,O PUNCT
40109,3311,Restart,B-ACTION VERB
40110,3311,aircraft,O NOUN
40111,3311,(,O PUNCT
40112,3311,Code,O NOUN
40113,3311,:,O PUNCT
40114,3311,30045,O NUM
40115,3311,),O PUNCT
40116,3312,High,O ADJ
40117,3312,Wind,B-COMPONENT NOUN
40118,3312,Velocity,B-PARAMETER NOUN
40119,3312,:,O PUNCT
40120,3312,Fly,B-ACTION VERB
40121,3312,with,O ADP
40122,3312,caution,O NOUN
40123,3312,and,O CCONJ
40124,3312,ensure,O VERB
40125,3312,the,O PRON
40126,3312,aircraft,O NOUN
40127,3312,remains,O NOUN
40128,3312,within,O ADP
40129,3312,your,O PRON
40130,3312,line,O NOUN
40131,3312,of,O ADP
40132,3312,sight,O NOUN
40133,3313,Home,B-COMPONENT NOUN
40134,3313,Point,B-STATE NOUN
40135,3313,updated,I-ACTION VERB
40136,3313,(,O PUNCT
40137,3313,Code,O NOUN
40138,3313,:,O PUNCT
40139,3313,120852,O NUM
40140,3313,),O PUNCT
40141,3314,Home,B-COMPONENT NOUN
40142,3314,Point,B-STATE NOUN
40143,3314,updated,I-ACTION VERB
40144,3314,.,O PUNCT
40145,3314,RTH,B-STATE PROPN
40146,3314,altitude,O NOUN
40147,3314,adjusted,I-ACTION VERB
40148,3314,to,O ADP
40149,3314,nnn,O X
40150,3314,(,O PUNCT
40151,3314,Code,O NOUN
40152,3314,:,O PUNCT
40153,3314,3000001,O NUM
40154,3314,),O PUNCT
40155,3315,Image,B-COMPONENT NOUN
40156,3315,transmission,B-COMPONENT NOUN
40157,3315,signal,O NOUN
40158,3315,lost,O VERB
40159,3315,(,O PUNCT
40160,3315,Code,O NOUN
40161,3315,:,O PUNCT
40162,3315,80001,O NUM
40163,3315,),O PUNCT
40164,3316,Insufficient,B-PARAMETER ADJ
40165,3316,SD,B-PARAMETER PROPN
40166,3316,card,O NOUN
40167,3316,space,B-COMPONENT NOUN
40168,3316,.,O PUNCT
40169,3316,Change,B-ACTION VERB
40170,3316,card,O NOUN
40171,3316,or,O CCONJ
40172,3316,delete,I-ACTION VERB
40173,3316,files,B-COMPONENT NOUN
40174,3316,(,O PUNCT
40175,3316,Code,O NOUN
40176,3316,:,O PUNCT
40177,3316,10035,O NUM
40178,3316,),O PUNCT
40179,3317,Low,O ADJ
40180,3317,battery,O NOUN
40181,3317,.,O PUNCT
40182,3317,Return,B-ACTION VERB
40183,3317,to,O ADP
40184,3317,home,O NOUN
40185,3317,promptly,O ADV
40186,3317,(,O PUNCT
40187,3317,Code,O NOUN
40188,3317,:,O PUNCT
40189,3317,120732,O NUM
40190,3317,),O PUNCT
40191,3318,Low,O ADJ
40192,3318,battery,O NOUN
40193,3318,.,O PUNCT
40194,3318,Return,B-ACTION VERB
40195,3318,to,O ADP
40196,3318,home,O NOUN
40197,3318,promptly,O ADV
40198,3318,(,O PUNCT
40199,3318,Code,O NOUN
40200,3318,:,O PUNCT
40201,3318,30183,O NUM
40202,3318,),O PUNCT
40203,3319,Mobile,B-COMPONENT ADJ
40204,3319,device,B-COMPONENT NOUN
40205,3319,CPU,B-PARAMETER PROPN
40206,3319,fully,O ADV
40207,3319,loaded,I-ACTION VERB
40208,3319,.,O PUNCT
40209,3319,Related,B-FUNCTION ADJ
40210,3319,performance,O NOUN
40211,3319,will,O AUX
40212,3319,be,O AUX
40213,3319,affected,O ADJ
40214,3320,Motor,B-COMPONENT NOUN
40215,3320,is,O AUX
40216,3320,Blocked,B-ISSUE VERB
40217,3321,Motor,B-COMPONENT NOUN
40218,3321,is,O AUX
40219,3321,Blocked,B-ISSUE VERB
40220,3321,.,O PUNCT
40221,3321,Motor,B-COMPONENT NOUN
40222,3321,stuck,I-STATE VERB
40223,3321,.,O PUNCT
40224,3321,Check,B-ACTION VERB
40225,3321,for,O ADP
40226,3321,objects,O NOUN
40227,3321,blocking,I-ACTION VERB
40228,3321,motor,O NOUN
40229,3321,or,O CCONJ
40230,3321,contact,O NOUN
40231,3321,DJI,B-PARAMETER PROPN
40232,3321,Support,B-FUNCTION NOUN
40233,3321,for,O ADP
40234,3321,assistance,O NOUN
40235,3321,(,O PUNCT
40236,3321,Code,O NOUN
40237,3321,:,O PUNCT
40238,3321,30165,O NUM
40239,3321,),O PUNCT
40240,3322,Motor,B-COMPONENT NOUN
40241,3322,stuck,I-STATE VERB
40242,3322,.,O PUNCT
40243,3322,Check,B-ACTION VERB
40244,3322,for,O ADP
40245,3322,objects,O NOUN
40246,3322,blocking,I-ACTION VERB
40247,3322,motor,O NOUN
40248,3322,or,O CCONJ
40249,3322,contact,O NOUN
40250,3322,DJI,B-PARAMETER PROPN
40251,3322,Support,B-FUNCTION NOUN
40252,3322,for,O ADP
40253,3322,assistance,O NOUN
40254,3322,(,O PUNCT
40255,3322,Code,O NOUN
40256,3322,:,O PUNCT
40257,3322,30165,O NUM
40258,3322,),O PUNCT
40259,3323,Motor,B-COMPONENT NOUN
40260,3323,unable,O ADJ
40261,3323,to,O ADP
40262,3323,rotate,O VERB
40263,3323,.,O PUNCT
40264,3323,Check,B-ACTION VERB
40265,3323,for,O ADP
40266,3323,objects,O NOUN
40267,3323,blocking,I-ACTION VERB
40268,3323,motor,O NOUN
40269,3323,or,O CCONJ
40270,3323,contact,O NOUN
40271,3323,DJI,B-PARAMETER PROPN
40272,3323,Support,B-FUNCTION NOUN
40273,3323,for,O ADP
40274,3323,assistance,O NOUN
40275,3323,(,O PUNCT
40276,3323,Code,O NOUN
40277,3323,:,O PUNCT
40278,3323,30165,O NUM
40279,3323,),O PUNCT
40280,3324,Motor,B-COMPONENT NOUN
40281,3324,unable,O ADJ
40282,3324,to,O ADP
40283,3324,rotate,O VERB
40284,3324,.,O PUNCT
40285,3324,Check,B-ACTION VERB
40286,3324,motor,O NOUN
40287,3324,(,O PUNCT
40288,3324,Code,O NOUN
40289,3324,:,O PUNCT
40290,3324,30142,O NUM
40291,3324,),O PUNCT
40292,3325,No,O PART
40293,3325,GPS,O NOUN
40294,3325,signal,O NOUN
40295,3325,.,O PUNCT
